,file_name,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y,33_x,33_y,34_x,34_y,35_x,35_y,36_x,36_y,37_x,37_y,38_x,38_y,39_x,39_y,40_x,40_y,41_x,41_y,42_x,42_y,43_x,43_y,44_x,44_y,45_x,45_y,46_x,46_y,47_x,47_y,48_x,48_y,49_x,49_y,50_x,50_y,51_x,51_y,52_x,52_y,53_x,53_y,54_x,54_y,55_x,55_y,56_x,56_y,57_x,57_y,58_x,58_y,59_x,59_y,60_x,60_y,61_x,61_y,62_x,62_y,63_x,63_y,64_x,64_y,65_x,65_y,66_x,66_y,67_x,67_y
763,28965.jpg,275.91977,487.836,281.8564,558.42163,295.02628,628.38586,311.81763,690.2769,335.142,750.701,367.56912,804.61505,403.87784,851.6209,448.03656,892.7092,506.9537,905.653,573.5698,898.0365,640.98334,865.7259,699.99506,817.94446,745.28326,760.24854,775.01263,692.54254,792.51044,622.51074,810.20013,544.5074,819.18005,465.07715,275.76248,439.261,310.00253,409.5281,360.5514,414.8232,409.24844,429.30026,453.81702,455.22656,524.23474,454.70267,579.73785,425.24054,640.5271,408.21725,707.753,405.54822,760.31165,436.23315,492.4439,496.70413,489.91986,552.0916,486.88452,608.0099,483.98358,663.66376,437.82516,674.77515,462.19757,687.99713,489.35638,698.07684,521.08765,687.9119,549.08167,677.94543,325.3851,493.23648,356.37445,475.64554,399.56015,478.11,436.05737,510.16974,396.2837,516.9092,352.20404,515.84357,572.61127,509.05997,612.1837,477.85596,655.4053,474.6789,692.19794,492.1669,660.9144,513.13794,615.7164,515.693,400.09573,743.2405,432.1889,738.11774,465.15192,733.52844,494.25937,741.5551,526.92896,733.2533,570.20886,737.5845,618.955,741.69073,574.14624,797.6903,530.01385,821.20593,495.73438,824.2672,463.18692,820.259,430.05676,795.18646,417.04468,749.1756,465.24857,755.5271,494.75247,759.46106,527.7078,755.95953,602.2906,747.3237,528.1581,779.5589,494.59235,784.42847,464.71683,778.32196
764,2003.jpg,135.6614,577.5015,152.60002,663.1194,167.5185,745.6568,189.49236,826.3918,234.26424,894.2165,303.19635,938.39246,387.0745,961.06915,473.46118,976.9506,553.8843,977.5598,621.085,962.9736,671.86615,930.7952,714.8639,881.9685,743.54846,821.9504,757.2237,753.9072,764.33044,680.1434,765.94855,612.9283,766.32556,547.2912,221.8513,486.89395,271.3434,430.2274,344.93875,398.94824,424.7451,398.631,495.3646,424.72833,554.31244,429.00443,606.5117,403.9045,663.0609,399.03586,714.4422,415.3336,743.46405,459.35693,536.0977,491.99277,544.3019,522.2035,553.7919,552.0944,563.86633,585.3446,475.8848,657.64764,514.93933,656.87756,551.2196,658.29065,582.3036,655.08124,610.3712,649.86316,311.66562,527.7625,348.7232,504.595,389.1878,500.5268,429.71698,521.6542,392.42722,530.531,350.8964,534.85223,597.18866,515.9512,637.48157,493.4112,676.5661,494.85794,704.6059,516.6971,676.5771,524.0762,637.54443,521.9764,403.03378,778.8944,460.85785,731.16235,516.41675,710.4744,547.9138,714.79395,580.6882,707.8635,618.324,729.1565,650.54083,772.05927,621.2184,804.27124,586.90784,811.22766,553.3579,815.4507,518.2989,814.3935,464.4256,806.7563,425.3019,773.4879,516.2316,742.052,548.8302,743.0318,581.11224,739.5391,631.027,767.91034,584.9292,776.4938,551.92084,779.9187,518.6793,778.9606
765,10544.jpg,281.955,508.52533,278.17294,585.4162,286.0727,660.56824,300.00766,733.4186,314.90488,806.757,343.58127,872.306,385.421,929.62787,435.6776,978.96277,505.4858,995.3996,585.8286,990.7286,665.6871,954.9639,735.84814,906.11084,789.0736,842.13324,820.4921,767.0421,837.8687,683.4844,847.3303,600.6472,850.4888,512.4456,297.4957,482.97626,321.74536,443.2484,369.01724,431.2454,422.0898,435.29407,471.27576,455.07452,526.3968,452.75946,588.55896,430.5596,654.5204,426.3401,716.6346,441.53036,758.9899,482.3553,494.41568,486.28708,488.92963,542.03314,482.42596,597.6948,475.94693,654.978,434.41617,679.828,458.70078,696.5057,485.4294,708.1487,520.4648,698.51953,552.6719,688.36865,351.41058,495.36868,377.06918,476.65787,410.1261,475.4544,444.87595,495.45584,411.86948,500.86627,377.8588,504.54608,583.7849,495.49182,620.4427,474.9293,656.0288,478.08533,686.0472,495.8348,655.74634,503.73236,619.58655,501.40286,415.10464,776.1659,440.42392,762.28845,468.01123,757.6512,493.9159,767.4269,524.06757,761.0399,563.0635,770.2769,611.3214,786.2223,562.5148,806.56134,524.1001,811.8424,492.67868,813.149,465.46582,809.12134,440.03085,798.2541,432.43747,777.62085,467.41116,780.4083,493.79266,785.83057,524.0081,784.49133,593.71045,785.35803,523.2051,776.3019,493.32455,777.0233,466.72336,771.62085
766,7153.jpg,72.13043,494.99994,87.08341,596.9782,100.92208,693.61584,123.16537,788.96124,174.60965,865.7407,253.95705,921.8568,344.89047,961.4847,438.0487,992.2197,515.6642,994.70325,573.908,968.9364,592.124,900.6995,607.67255,833.4216,624.26184,771.3551,636.90454,710.8411,650.5151,652.585,653.916,595.3421,647.80743,540.1207,252.74896,437.3804,306.9411,383.7366,382.2706,352.91666,458.78323,362.15848,524.4843,395.05643,606.6268,397.8866,643.2302,375.2815,681.23663,368.9145,711.496,390.28458,700.95416,445.30292,575.5376,471.8262,591.48486,523.23627,610.38635,573.7071,629.61273,625.95795,510.30252,666.31116,550.12555,675.40063,589.0307,687.0084,617.1886,677.16925,637.8596,658.3989,346.23102,486.56683,387.18433,468.17758,427.51712,465.46408,457.91937,489.05048,426.8255,499.15012,385.28925,500.26807,577.6212,498.13458,613.8701,476.34567,646.03235,476.6589,660.58844,500.39178,645.61945,511.31412,612.61346,508.1112,404.30542,773.0483,483.74603,761.83484,543.4868,751.46075,572.1542,758.7126,594.75195,750.8578,606.85956,757.17596,605.9621,772.9965,596.52045,797.4367,583.9962,808.1521,560.6644,811.8649,531.1824,810.598,476.59845,803.0915,422.47427,773.87506,539.80255,771.18317,568.36145,772.0677,590.74066,768.6142,595.48395,773.4611,587.12177,774.53754,565.00885,781.3794,536.869,781.556
767,23818.jpg,223.78104,446.60815,227.35904,528.3621,237.1334,605.8014,252.16165,682.0117,282.962,753.6358,329.53998,815.1619,387.47974,865.4677,444.94626,910.25104,511.34348,927.5907,580.4777,912.8951,638.4644,866.6856,692.2727,814.0311,735.1235,754.4649,762.5998,685.2833,779.4562,610.60724,794.846,535.77606,806.89795,451.51608,248.97733,432.57104,301.92093,410.22525,364.9578,416.99234,423.07187,433.3914,477.41962,458.37555,560.1396,459.10257,614.04724,434.52545,671.187,417.72043,731.67896,411.95685,775.8681,439.41467,520.4845,500.53085,519.24963,553.4834,518.4931,607.07385,517.1262,659.2123,458.12286,675.12103,485.7,688.0659,516.1548,698.95593,545.1603,688.9006,570.49207,677.00146,329.943,489.3026,365.77405,473.7066,409.1171,475.70306,446.81058,505.5638,406.4188,511.28607,361.984,509.93073,584.4976,505.8143,623.5314,474.947,667.5885,474.9617,703.13727,490.74847,670.609,510.064,625.71826,510.94104,391.14603,727.6144,439.22644,732.30005,482.16632,735.0039,512.34625,743.49365,540.8799,737.6304,583.6858,737.4681,633.2804,735.56915,585.35706,790.45135,542.0181,810.47626,510.90872,812.6576,478.74847,807.6433,437.20117,783.52203,409.10944,734.9293,482.2808,759.4289,513.05975,765.0315,542.1154,761.4115,615.8224,741.9101,540.2939,770.47046,511.20105,772.7028,480.35767,767.94934
768,28795.jpg,277.70422,493.66586,274.57486,565.4126,277.5381,638.49835,289.19724,709.40436,307.35794,779.80597,339.2152,845.1535,380.263,900.71735,428.47263,946.36035,491.36896,962.9629,564.03864,953.8172,640.97473,921.68884,712.3833,878.77905,767.09705,821.648,801.9657,748.8998,821.97156,667.8494,833.5332,584.98285,841.57367,499.43616,288.39355,439.37952,311.91833,399.12305,361.2032,391.49994,411.67972,402.08713,454.04343,426.21988,530.69604,412.81384,587.44977,385.79993,650.4971,375.60474,712.31067,391.83618,753.50385,432.83612,489.4931,479.5683,483.3362,527.83655,475.79932,575.4298,468.68076,625.2298,430.05826,666.78864,453.22763,677.47687,478.32648,683.2279,509.1927,678.09265,537.78485,671.2449,335.61545,493.1607,364.14713,471.35565,405.90103,471.93274,440.1741,502.13446,404.26535,512.4443,360.78064,513.12555,574.1616,499.80383,612.93616,469.2101,655.26324,469.40268,687.001,491.5233,658.86487,509.45648,614.1739,510.02295,411.54425,772.49115,436.12042,746.4237,466.23108,731.42,484.28293,738.2338,509.7533,731.3142,553.14795,746.1418,598.85364,773.04987,555.4997,813.99023,514.64044,830.0516,486.24686,832.50714,465.56982,830.5768,435.5876,814.61017,429.1321,772.6603,466.6105,759.18115,485.0463,759.87915,510.75708,758.5156,579.9445,772.195,512.1696,787.7224,485.5682,789.6684,466.39502,787.27826
769,18642.jpg,243.42453,466.91388,244.70892,551.793,250.47383,635.9471,261.52844,715.2655,283.35516,791.22,322.88254,856.9574,377.05692,916.226,438.40625,961.8831,513.7238,969.7402,590.767,954.68353,652.7735,907.91583,713.06683,851.9591,755.7026,785.3135,782.292,710.75226,793.585,635.9687,799.27893,557.79675,805.0335,473.56308,266.70456,462.788,297.36255,422.1214,354.54822,419.39563,412.40454,431.77878,469.78796,452.4542,534.134,448.3642,594.95984,428.18927,656.91205,418.52856,719.6626,421.29144,758.7928,460.57,506.48718,489.13644,504.65378,548.82745,502.6401,607.69604,500.7518,668.09015,444.88394,689.2488,473.23804,700.29803,503.32993,709.85345,534.3228,699.2093,563.3578,688.832,332.13867,489.69254,363.4597,471.62634,404.0577,474.2557,438.39902,500.3458,402.3402,506.48013,360.7098,506.24216,580.77985,500.3252,617.1723,473.7818,656.5561,472.63318,688.0961,490.23196,659.18384,505.51105,618.9746,506.3409,408.83713,773.9165,447.09534,765.38477,479.7834,760.7568,506.18112,768.6557,533.5072,759.43787,568.0458,763.2087,610.30896,768.4438,569.0247,799.46014,535.982,812.8929,507.81186,816.8145,479.65573,815.70264,446.3392,804.5488,428.2692,776.421,479.81604,778.85846,506.84415,782.5892,534.3818,777.5127,591.7437,771.8672,534.32715,776.7392,506.823,781.7487,480.13043,778.5689
770,5036.jpg,117.339325,474.11365,117.25513,572.98016,127.96988,670.5838,156.04178,759.7969,213.99767,830.14325,293.70917,879.99603,381.68994,910.8195,466.0758,929.178,531.8286,923.97253,574.8738,894.13513,600.1473,836.9309,628.4673,781.93054,656.872,724.3248,680.745,666.2443,699.74646,607.8223,705.5771,547.43317,697.2951,488.86383,263.57758,417.77026,326.87057,398.16272,392.24777,395.51746,451.001,411.0913,507.9329,436.9908,607.566,441.3192,635.6639,419.60666,667.4157,400.7783,699.2089,392.06885,721.5658,407.79163,561.9552,496.13318,571.95526,548.96124,584.46826,602.2273,596.5023,655.5338,500.68774,693.65826,535.232,698.39435,569.93884,703.49646,597.1001,693.9255,616.12897,678.56433,335.44333,486.45996,377.19775,468.42816,417.17682,471.11172,450.54816,500.93668,413.79227,506.18268,373.12665,503.82126,594.36017,497.4208,626.634,466.78415,660.036,462.91788,683.4441,478.38092,663.6358,495.73483,629.49115,498.26257,409.34457,776.24896,474.45508,763.5723,530.57574,751.01196,559.1136,757.2292,582.64966,746.6275,600.0649,748.9698,607.5896,757.19617,595.6591,787.60693,581.3025,809.18616,555.134,818.35974,524.89954,820.53815,470.3134,812.01965,429.34036,776.8909,529.0752,777.50085,558.0342,776.626,581.9957,768.5501,594.0061,761.93054,581.4436,769.3905,556.5662,779.22986,527.82513,781.7093
771,5988.jpg,303.09338,479.02286,307.17654,542.25726,313.74844,603.59937,326.34454,667.3019,345.80737,729.58673,381.26572,788.21594,423.39267,839.6308,467.02505,891.2798,521.0077,907.9002,584.47205,899.46924,648.586,861.945,709.95294,816.45233,761.66986,759.52844,793.1542,693.7706,808.4169,621.40204,819.68494,544.87585,827.7355,466.0975,305.2005,446.28217,329.21503,419.96826,368.7482,422.03476,408.70932,432.2119,446.55048,454.35815,552.278,461.65784,600.054,440.42175,651.84546,431.27176,706.802,431.91315,751.9454,457.20203,500.54382,496.44778,496.26038,547.48804,491.4831,598.2799,487.0592,649.0048,453.57236,667.9587,472.92142,679.3856,496.7343,689.05554,526.6123,680.72736,554.9987,671.4489,349.8719,493.41083,374.3902,473.25278,410.88925,477.2096,446.41577,506.8467,408.064,514.1856,370.20142,513.07806,587.46356,506.61542,617.1157,475.8637,658.24207,475.96506,694.06866,493.58694,661.94,513.34406,619.5419,513.9738,425.90918,739.6762,449.5019,730.8941,477.24805,725.51025,504.84583,733.5984,532.6667,726.13477,573.6112,732.54895,622.2825,742.8284,577.64746,783.39294,537.88306,799.0184,508.5563,801.2474,479.3863,797.0756,452.37332,779.72656,442.4694,743.39215,478.42096,747.63727,505.97226,751.9278,534.03265,748.40656,603.4734,744.9933,535.1743,760.1688,507.41275,762.6461,479.09412,757.6539
772,5750.jpg,172.14388,468.01135,182.81749,556.98975,198.08684,638.5642,218.37962,713.0377,255.89615,783.21497,313.7442,839.70074,377.842,881.877,445.16794,917.05994,509.47455,925.32947,565.0483,901.39087,612.84973,852.82904,657.95624,799.91327,693.8859,739.85284,713.86957,676.3857,727.9005,612.0848,735.78253,542.5913,736.9365,469.90738,256.80008,448.232,307.38843,427.60626,366.34222,426.75058,421.65067,441.478,472.771,465.7417,568.8813,460.3072,607.841,434.56143,649.5714,415.74356,693.7472,411.52258,725.23804,433.7155,518.6883,506.44498,523.7024,565.84875,529.1439,625.5321,534.60126,685.6348,462.08884,689.6443,493.16516,701.8291,527.4804,713.83057,556.6216,700.2557,578.8858,683.35547,325.0742,501.66217,363.63077,487.6085,404.12476,487.1018,437.46268,516.3081,400.66232,519.30865,360.73328,516.79895,578.2789,510.36127,614.3403,481.55994,651.1185,476.87128,676.952,491.1889,654.4893,509.419,618.05725,511.37177,396.8982,750.6697,446.69778,752.9986,494.50766,749.84106,521.5774,757.4691,546.948,747.968,577.443,744.55145,608.19824,740.21045,575.3103,775.4285,547.0048,800.49054,519.5334,807.7737,490.66266,805.36053,445.10358,786.364,411.50015,753.93964,494.4854,769.09064,521.9458,772.72003,547.88074,765.28656,593.84064,746.25385,544.7427,762.4033,518.83136,769.85443,491.95175,768.1169
773,9181.jpg,197.25516,509.68295,200.00275,589.53357,206.35338,669.66174,216.79808,749.1905,242.97704,826.5664,292.59784,888.4152,362.07126,935.2534,437.15033,970.63947,517.8909,981.9498,593.8572,971.77246,657.68274,931.84656,710.9563,880.0096,743.78,814.8601,756.93933,738.88306,760.9284,662.7089,762.32336,589.9458,760.24866,518.1879,259.7627,480.19278,295.09833,426.97696,361.55557,412.65164,428.9621,423.41495,496.10074,444.26657,557.50226,448.8368,613.00006,430.53778,668.23224,423.3407,721.8321,435.10614,742.5093,483.68457,528.09265,480.87534,531.877,527.04065,536.75464,572.80743,541.4557,621.79553,473.5082,665.4949,502.60095,671.08325,532.5693,677.55457,559.46405,671.94763,584.1019,665.92914,335.6695,494.11716,366.90973,473.0481,405.62503,471.1408,443.24734,497.6565,406.7784,502.706,365.95197,504.9537,583.84015,502.41364,619.1821,476.72183,657.6604,478.85617,685.8767,500.65378,658.78375,511.645,619.49524,509.46686,413.80746,771.52924,461.702,755.9245,501.51135,746.0106,529.4547,754.00995,555.7048,746.7674,586.01404,759.7374,620.5254,777.15894,586.65894,803.29614,555.1174,809.84326,526.49084,811.5851,497.10593,809.1478,458.42752,800.29816,431.58957,773.61914,500.11987,770.124,528.5124,773.8013,555.36743,771.39276,602.4515,778.0433,555.0161,770.37463,527.49554,772.85345,499.6564,770.16394
774,29474.jpg,263.50824,512.5932,260.97852,594.0982,261.4895,675.15393,276.1787,752.5289,303.92816,823.4756,338.8346,885.4508,387.51257,937.9778,442.2107,978.0957,511.56177,986.03235,586.661,981.8029,655.5252,950.8599,721.6471,908.4036,775.2236,849.0138,815.6317,774.4102,836.3224,691.2489,841.57294,601.2073,845.34515,515.6932,292.63516,474.49103,311.48032,417.3669,366.83502,396.46268,427.96848,403.97946,486.74985,423.21426,516.939,420.21106,590.71515,403.44507,664.0394,397.33936,733.88,422.6852,766.5505,482.37036,506.75537,467.36813,502.75583,516.8111,498.3836,565.3622,493.51224,617.1064,436.72812,650.70825,466.48312,664.3996,497.48264,674.86554,533.7523,664.8388,567.71545,653.2734,351.14352,485.84088,371.78067,464.216,405.10803,464.04913,440.3138,485.39932,406.52945,490.7472,373.3721,493.5652,586.6078,485.6552,619.20123,461.35107,655.9986,466.9318,687.9379,486.69992,655.72095,494.04272,618.437,491.9747,407.08932,765.6137,440.40305,743.02454,471.12164,735.3666,499.04175,741.39197,527.64496,735.5092,567.08234,744.30035,613.66516,765.1661,565.90094,784.2376,528.6533,791.55597,499.05057,792.76575,470.20993,790.01373,441.23395,782.84717,423.4863,763.426,471.5121,749.95953,499.74713,752.984,528.3974,749.7854,593.8384,763.0454,527.80707,763.3141,498.90558,767.71954,470.94217,764.5261
775,20336.jpg,275.53418,497.41537,270.51602,564.83057,280.04565,629.6785,297.6455,695.59186,322.70178,762.33295,358.6555,822.892,404.6974,873.07605,451.25906,919.3802,507.86542,939.03705,573.0412,934.3463,647.3798,903.27924,715.3484,856.68976,767.74744,796.5278,803.6038,728.64905,822.9589,655.739,835.4594,578.7646,834.53064,499.1731,286.76562,411.88803,320.23132,394.8775,360.57675,406.99957,398.63544,426.55685,432.7177,450.6747,542.3005,452.38373,589.572,428.851,636.8664,413.5975,690.2009,408.0799,746.0864,419.02103,486.60434,502.11206,480.69092,558.8394,473.47882,615.55536,467.18048,671.5225,430.22586,688.3447,451.6864,703.67413,477.71237,714.50037,508.49454,705.6057,537.6783,696.28577,336.34457,485.84027,363.432,468.85736,399.63846,472.3479,433.19714,503.7426,394.8759,503.30875,359.25247,500.3209,573.96686,508.73788,612.78,479.0501,652.0376,477.68362,686.3224,497.42862,653.87915,510.92752,614.61914,511.72565,396.69116,740.2615,428.3058,746.3504,463.8997,749.6913,488.30038,759.38214,516.5909,752.6466,569.41724,753.9708,627.56274,748.2236,573.14703,794.14514,522.6491,815.28687,491.485,818.51984,463.97394,810.4799,431.02356,785.1497,414.09918,749.9438,463.8077,771.6929,488.88928,778.2964,517.7389,774.3627,608.7359,754.81177,520.24634,773.9873,491.29053,777.1099,465.30896,768.8369
776,22535.jpg,204.99928,470.8556,206.4816,555.3183,211.47621,636.6218,220.78328,715.5133,244.39099,789.2137,290.56805,851.1434,355.36148,898.9371,423.48755,935.25336,502.32593,944.33234,579.6985,935.0611,637.9688,896.8506,690.93365,846.0804,728.8307,785.91315,749.44275,714.4021,758.633,641.212,763.9534,567.3489,765.3547,492.41824,249.68141,479.08447,298.6881,442.57358,364.72742,434.46414,431.05637,446.54422,491.9284,469.30807,549.81024,467.2457,609.0888,448.2469,668.7681,438.39862,727.86475,447.78537,759.62036,488.23685,520.4675,493.021,521.8577,540.97925,524.23126,588.99396,525.9498,639.4328,455.77258,667.9088,487.1755,677.33795,519.8868,685.4431,550.32007,676.4528,577.2914,665.67346,331.64807,489.34674,363.02478,474.3961,401.94135,475.97302,438.4686,499.88394,400.81357,505.45978,361.9229,505.25903,579.6791,500.58658,616.89886,475.93494,653.50684,476.26553,682.2352,491.6102,654.946,506.68762,617.99243,506.69406,399.89682,752.2763,445.3454,744.6071,487.74356,740.782,515.97705,748.33716,544.58307,740.5011,579.384,745.2955,611.70764,750.8877,578.5018,770.9883,545.1947,780.35114,516.3078,782.98236,486.93088,781.08936,445.31427,773.8078,416.3115,753.90326,486.91992,762.1482,515.63477,765.6047,544.8214,760.48737,596.1831,753.50073,544.8903,751.6692,516.1929,756.1258,488.46033,752.9877
777,21014.jpg,324.09445,521.1025,319.25507,584.1197,327.24448,646.1098,346.3694,706.14545,369.97452,769.84454,401.2742,828.44293,429.81577,883.17615,459.6661,941.8478,507.35406,965.0473,574.85315,961.9062,655.28516,927.37054,736.92053,880.3619,810.5012,822.6828,861.77716,748.9531,889.43756,666.1021,900.33856,575.81635,896.7232,484.7573,306.12717,423.5723,318.35144,400.5272,347.62982,402.7147,377.9418,414.69995,404.1052,436.41602,497.54852,433.58777,549.77594,405.45486,608.01807,393.33716,671.3424,394.10205,735.1272,412.6094,457.46802,495.47028,450.45648,547.03625,441.31732,597.85046,432.50443,649.7629,421.84485,682.90106,436.88223,696.1823,456.19244,701.966,482.7874,696.00616,510.23376,689.93756,346.1613,490.90472,363.0209,466.6187,399.52515,468.5644,430.64667,500.79413,397.20715,506.34674,361.04163,506.47546,558.56476,498.97736,588.9196,463.36908,630.1719,461.12543,671.2224,482.31754,636.8097,500.3711,594.7758,503.47693,425.13925,772.43604,435.14822,758.8334,455.5399,748.6041,469.98148,755.03253,491.5093,746.725,542.3878,758.0193,602.4915,772.7548,548.0463,813.8479,501.2901,830.8903,477.84232,832.53314,460.6381,829.3509,441.82245,810.93085,438.53915,775.5335,457.4912,769.6286,472.70267,771.5917,494.409,769.97394,585.35046,775.8464,497.24835,793.1144,474.8263,794.3718,459.77856,789.8392
778,707.jpg,235.70697,433.049,243.32915,519.52625,261.74854,601.49493,282.83014,676.942,316.73096,747.6357,360.27896,808.58734,409.98285,861.8952,462.2178,901.5288,520.5988,912.28467,578.4157,896.7847,626.4264,853.3306,670.0762,799.715,709.3552,740.19116,740.2145,670.0877,758.8201,599.8547,774.87195,526.7997,782.4418,447.51898,254.39992,420.04324,303.30865,402.21344,359.4488,414.88162,410.97617,435.4342,462.4773,460.55267,575.6161,460.34216,624.16254,441.27747,671.5992,428.07724,724.40796,415.66852,766.88403,432.9907,517.1499,505.82086,517.79144,566.45856,518.285,626.348,519.02606,685.321,454.9397,689.9116,484.44974,702.2099,516.1187,713.76337,547.6842,701.56445,574.96924,687.1266,326.70523,480.97098,362.27084,465.9194,404.14,470.41257,439.7673,504.33286,398.5215,507.88303,356.1272,504.2716,587.7225,507.3203,622.4833,477.0962,664.2743,474.2356,700.1949,490.26077,668.69196,509.2388,627.0572,512.0974,407.89017,752.2539,448.56335,751.72095,487.08035,751.1555,516.3817,758.6734,545.50464,749.21893,581.201,748.42316,619.1077,745.0586,582.95276,786.30774,547.7501,812.9743,517.2718,820.54236,485.3362,818.2133,447.2512,797.92896,424.32397,758.09753,486.29294,767.2446,516.5969,771.3427,545.95276,764.6128,603.08923,751.5551,546.65137,777.9465,517.4961,785.733,486.4217,782.2233
779,27317.jpg,277.6914,506.96494,274.5783,575.67206,279.74667,641.2348,296.4893,701.6898,321.57758,760.3251,353.4337,814.2489,391.99768,862.5048,435.41745,902.9418,491.39908,921.00275,554.82745,914.9441,624.2014,882.79767,684.4678,840.468,732.9174,789.8405,765.1358,724.62494,784.32874,652.5108,795.16406,576.5022,797.50336,503.6877,287.4863,433.21414,308.28293,398.98517,351.15158,390.90125,396.61426,399.6197,436.76376,423.5379,535.4015,422.17612,584.5269,398.76624,639.5858,389.6137,695.0271,401.9161,734.0981,436.50995,487.91785,490.98962,484.603,538.20245,480.6451,584.8662,476.678,633.0276,439.4332,663.78564,460.3027,673.70416,484.95502,679.415,513.3104,674.5474,539.38983,667.4472,333.4027,493.7313,361.49588,473.95383,400.19373,475.62234,433.12296,507.30133,396.98642,511.68536,357.57532,510.18774,570.37616,508.60678,608.2322,479.72702,648.56934,476.4184,680.7602,497.8619,651.3695,513.76166,609.39996,514.4991,401.9402,738.896,436.27866,733.7152,469.344,726.35986,490.97067,733.8312,515.0049,727.3172,558.89386,736.29626,608.8757,744.77216,562.39465,787.11475,518.0228,802.684,492.11835,803.6236,467.77878,799.67694,434.68973,783.55176,418.83304,745.24,469.28052,753.7849,491.561,757.208,515.4659,756.08014,593.1758,748.5116,516.36584,762.6858,492.28973,763.2499,469.42825,759.0115
780,23616.jpg,167.08931,480.2533,174.15504,560.4194,191.35017,641.1478,215.67651,717.72534,258.4742,783.5884,321.84286,833.55365,392.94003,870.72345,466.47754,894.405,531.2712,894.611,581.0013,871.7914,616.12274,824.0994,650.0454,774.00244,679.432,719.30676,700.13477,663.13446,716.07025,606.13873,723.9042,548.27826,720.47363,490.05698,269.8154,443.16803,318.41882,415.7194,376.31937,405.41776,437.0348,413.1727,490.78717,439.00934,582.25494,437.8291,619.189,414.58206,660.457,403.84262,699.30145,403.2901,722.8588,426.51904,536.755,496.51376,541.67474,549.08777,548.30524,601.0897,554.91516,653.13324,477.42712,674.8802,509.2604,684.9551,544.0795,695.03577,571.4124,684.36847,595.4807,668.7475,335.54544,498.38892,371.12683,481.40585,408.08698,482.046,444.12653,506.7012,407.13852,512.0252,367.96558,511.47583,589.8806,500.88974,620.9822,474.9813,655.72943,472.14523,681.93475,486.14203,658.8976,501.41895,624.0063,503.50974,399.93094,738.49146,462.18616,737.81396,510.22272,733.1297,539.5772,737.89233,562.9244,729.11615,593.01215,728.5124,621.4679,724.5526,593.7235,766.99335,566.5497,785.29407,541.18494,791.51807,510.07773,791.3022,460.23822,777.46454,418.45047,743.4829,510.14102,754.2096,539.68555,756.0382,563.59216,748.5646,606.1127,732.3979,564.7244,753.3699,540.4764,758.9939,511.00745,759.7216
781,27316.jpg,234.82938,467.73718,242.36578,543.10834,255.06378,614.18024,273.1142,685.53687,302.06967,752.5847,343.91037,815.1931,396.2126,870.49445,456.44684,912.4586,518.7876,923.85406,578.63824,908.61536,634.27747,864.9156,685.3097,811.27374,725.9069,748.0074,752.77966,677.4964,768.5987,605.28754,778.6783,531.79364,783.09015,455.69537,269.1416,442.70718,313.52536,423.4268,363.4238,423.67606,412.78806,431.5534,458.63916,452.7829,558.56024,450.0359,602.5594,429.7057,649.59576,417.98874,698.48785,412.09042,744.61224,427.84286,512.00586,507.04913,512.8086,566.3226,513.5267,625.56696,514.9042,684.50037,455.20474,684.7988,483.23267,697.9917,515.2777,711.3741,546.1462,696.21045,572.16675,681.3097,331.66464,493.19095,363.89954,481.1634,402.3949,483.77026,436.99286,509.7804,400.08224,512.86096,360.70636,510.3114,584.28186,506.3634,618.6176,479.0021,656.6674,476.3973,685.6793,489.5468,660.767,506.93903,621.6984,509.2023,384.53085,722.32196,432.64005,724.30347,480.32886,728.02277,514.36176,734.6788,548.9438,726.08936,593.99457,720.9222,639.94653,717.9836,596.7859,781.7388,552.94714,812.3178,516.02136,819.2464,478.2034,813.8242,430.87598,786.8942,401.43945,728.6287,480.15665,744.76996,514.5113,748.7891,549.4435,742.107,623.7984,724.5193,551.51013,775.8811,515.49554,782.69653,479.48343,777.07776
